100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	112	102	102	128	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	111	100	100	100	100	100	100
100	100	112	108	000	000	113	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100	100	100	100	100	100
100	100	104	000	000	000	113	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	105	109	100	100	100	100	100	100
100	112	108	000	000	000	113	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100	100	100	100	100	100	100
100	104	000	000	000	000	119	114	114	116	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100	100	100	100	100	100	100
100	104	000	000	000	000	113	000	000	113	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	107	111	100	100	100	100	100	100
100	104	000	000	000	000	117	116	000	117	114	126	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100	100	100	100	100	100
100	104	000	000	000	000	000	113	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	107	111	112	102	102	111	100
100	104	000	000	000	000	000	113	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	107	108	000	000	103	100
100	104	000	000	000	000	000	113	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100
100	104	000	000	000	000	115	122	114	114	116	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100
100	104	000	000	000	000	113	000	000	000	113	000	000	000	000	000	000	000	000	000	000	000	000	055	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	105	109	100
100	104	000	000	000	000	113	000	000	000	117	116	000	000	000	000	000	000	000	000	000	000	000	043	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100	100
100	104	000	000	115	114	118	000	000	000	000	113	000	000	000	000	000	000	000	000	000	000	000	043	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100	100
100	104	000	000	113	000	000	000	000	000	000	113	000	000	000	000	000	000	000	000	000	000	237	043	239	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	105	109	100	100
100	104	000	000	124	000	000	000	000	000	000	113	000	000	000	000	000	000	000	000	000	000	223	043	224	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	107	111	100	100
100	104	000	000	000	000	000	000	000	000	000	117	116	000	000	000	000	000	000	225	221	221	229	043	230	221	221	226	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	107	111	100
100	104	000	000	000	000	000	000	000	000	000	000	113	000	000	000	000	000	000	223	000	000	000	043	000	000	000	204	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100
100	104	000	000	000	000	000	000	000	000	000	000	113	000	000	000	000	000	000	223	000	225	234	043	236	226	000	204	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100
100	104	000	000	000	000	000	000	000	000	000	000	113	000	000	000	000	236	221	229	000	233	035	059	036	235	000	230	221	234	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100
100	104	000	000	000	000	000	000	000	000	000	000	113	057	044	044	044	044	044	044	044	044	061	030	060	044	044	044	044	044	044	044	056	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100
100	104	000	000	000	000	000	000	000	000	000	000	113	000	000	000	000	219	202	231	000	237	037	058	038	239	000	232	222	238	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100
100	104	000	000	000	000	000	000	000	000	000	000	113	000	000	000	000	000	000	223	000	227	238	043	219	228	000	224	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	105	109	100
100	104	000	000	000	000	000	000	000	000	105	101	129	106	000	000	000	000	000	223	000	000	000	043	000	000	000	224	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	105	109	100	100
100	104	000	000	000	000	000	000	000	105	109	100	100	110	106	000	000	000	000	227	222	222	231	043	212	222	222	228	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100	100	100
100	104	000	000	000	000	000	105	101	109	100	100	100	100	104	000	000	000	000	000	000	000	223	043	204	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	103	100	100	100
100	104	000	000	105	101	101	109	100	100	100	100	100	100	110	106	000	000	000	000	000	000	233	043	235	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	107	111	100	100
100	104	000	000	103	100	100	100	100	100	100	100	100	100	100	110	101	106	000	000	000	000	000	043	000	000	000	000	000	212	202	202	202	202	202	202	202	202	202	202	202	202	202	202	202	211	000	107	111	100
100	104	000	000	103	100	100	100	100	100	100	100	100	100	100	100	100	104	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	203	000	000	103	100
100	104	000	000	103	100	100	100	100	100	100	100	100	100	100	100	100	104	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	203	000	000	103	100
100	104	000	000	107	111	100	100	100	100	100	100	100	100	100	100	100	104	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	203	000	000	103	100
100	104	000	000	000	103	100	100	100	100	100	100	100	100	100	100	100	104	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	203	000	000	103	100
100	104	000	000	000	107	111	100	100	100	100	100	100	100	100	100	100	104	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	203	000	000	103	100
100	104	000	000	000	000	103	100	100	100	100	100	100	100	100	100	100	104	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	205	201	201	201	201	201	201	206	000	212	209	000	000	103	100
100	104	000	000	000	000	103	100	100	100	100	100	100	100	100	100	112	108	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	203	000	000	000	000	000	000	210	231	204	000	000	105	109	100
100	104	000	000	000	000	103	100	100	100	100	100	100	100	100	100	104	000	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	203	000	000	000	000	000	000	000	223	204	105	101	109	100	100
100	104	000	000	000	000	107	102	111	100	100	100	100	100	100	100	104	000	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	203	000	000	000	000	000	000	105	223	204	109	100	100	100	100
100	104	000	000	000	000	000	000	103	100	100	100	100	100	100	112	108	000	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	203	000	000	000	000	105	101	109	223	204	303	100	100	100	100
100	104	000	000	000	000	000	000	107	111	100	100	112	102	102	108	000	000	000	000	000	000	000	043	000	000	000	000	000	204	000	000	000	000	000	203	000	000	000	105	109	100	100	223	204	303	100	100	100	100
100	104	000	000	000	000	000	000	000	107	102	102	108	000	000	000	000	000	000	000	000	000	000	043	000	000	000	000	000	210	201	248	247	241	201	209	000	000	105	109	100	100	100	253	251	303	100	100	100	100
100	104	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	043	000	000	000	000	000	000	000	246	245	242	000	000	000	000	103	100	100	100	112	246	245	102	111	100	100	100
100	104	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	047	044	044	046	000	000	000	000	000	000	000	000	000	000	105	109	100	100	100	104	000	000	000	103	100	100	100
100	104	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	047	044	044	044	044	044	056	000	000	000	000	103	100	100	100	100	104	000	000	000	103	100	100	100
100	104	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	105	109	100	100	100	100	104	000	000	000	103	100	100	100
100	110	106	000	000	000	000	000	000	000	000	000	000	000	000	000	000	000	105	101	101	101	101	101	106	000	000	000	000	000	000	000	000	000	000	000	103	100	100	100	100	100	110	101	106	000	103	100	100	100
100	100	110	106	000	000	000	000	000	000	000	000	105	101	101	101	101	101	109	100	100	100	100	100	110	101	106	000	000	000	000	000	000	000	000	000	103	100	100	100	100	100	100	100	110	101	109	100	100	100
100	100	100	110	101	101	101	101	101	101	101	101	109	100	100	100	100	100	100	100	100	100	100	100	100	100	110	101	101	101	101	101	101	101	101	101	109	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
